facebookUrl,commentUrl,commentId,id,feedbackId,date,texto,profileUrl,profilePicture,profileId,profileName,likesCount,commentsCount,comments,threadingDepth,facebookId,postTitle,pageAdLibrary,inputUrl,attachments
https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l?comment_id=1367978538513018,1367978538513018,Y29tbWVudDoxNTY5MzEwNTE0NTY2MzU4XzEzNjc5Nzg1Mzg1MTMwMTg=,ZmVlZGJhY2s6MTU2OTMxMDUxNDU2NjM1OF8xMzY3OTc4NTM4NTEzMDE4,2026-06-07T14:36:37.000Z,La misma carita de Mariel 😍 pero gober no le estire tanto su pelito 🤭,,https://scontent.fsac1-2.fna.fbcdn.net/v/t39.30808-1/449823120_10162413068752269_6641156740131919158_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx628x626&ctp=s32x32&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=i2wwI7A6nDYQ7kNvwEIebk6&_nc_oc=AdqhaG8XrTFYkZywWeTx4yyOkjpnQAIBC3FXaeVZn9t_VS7486Xg9UmA5lDy6PTY9cA&_nc_zt=24&_nc_ht=scontent.fsac1-2.fna&_nc_gid=iHCLDse2DS27tJuq46pJIQ&_nc_ss=72289&oh=00_Af9n9Gqb2P6zpUbLnhRnnWff1A2Wry89QhGZHN9bYTxu7g&oe=6A2B80B6,pfbid09E3enRNNcCZ4JwxR4AbzRppmNfxVi6zuXWMn2Nq77VPmMAn7C1W1pbsRHfJ7rzm4l,Lu Yaz Rodriguez Sal,23,,,0,1569310514566358,El primer chonguito de Isabel. ❤️,"{'is_business_page_active': False, 'id': '384214801745089'}",https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,
https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l?comment_id=27334557666234281,27334557666234281,Y29tbWVudDoxNTY5MzEwNTE0NTY2MzU4XzI3MzM0NTU3NjY2MjM0Mjgx,ZmVlZGJhY2s6MTU2OTMxMDUxNDU2NjM1OF8yNzMzNDU1NzY2NjIzNDI4MQ==,2026-06-07T14:00:47.000Z,"Se ve que viene con un mega ambiente, Mariel es la maestra jajajaj ❤️💯",https://www.facebook.com/jadha.navairra,https://scontent.fsac1-2.fna.fbcdn.net/v/t39.30808-1/531535970_24068852966099784_1183823540960039988_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1290x1290&ctp=s32x32&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=xogs9N0eX-IQ7kNvwGcrP41&_nc_oc=AdpC9iGTsCF0suMPalVRr4si_4dDc6ZP-Fmau-BHpG34nb-2-C0x-5L-Gd8oyepE0SQ&_nc_zt=24&_nc_ht=scontent.fsac1-2.fna&_nc_gid=iHCLDse2DS27tJuq46pJIQ&_nc_ss=72289&oh=00_Af9WVFaAMqCGWt6G5i-a3RsKViqnQGqXNTXp6M0pKLGXeQ&oe=6A2B8B59,pfbid02J1QEiSZ56LXjaaGJUjfTajNY8jK4Tt4n1SWJZippprQdYuCp9fVPdN1oaJa2XgXkl,Karla Navarro,26,,,0,1569310514566358,El primer chonguito de Isabel. ❤️,"{'is_business_page_active': False, 'id': '384214801745089'}",https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,
https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l?comment_id=2468726613594745,2468726613594745,Y29tbWVudDoxNTY5MzEwNTE0NTY2MzU4XzI0Njg3MjY2MTM1OTQ3NDU=,ZmVlZGJhY2s6MTU2OTMxMDUxNDU2NjM1OF8yNDY4NzI2NjEzNTk0NzQ1,2026-06-07T14:37:37.000Z,Para que no se acalore con el pelo largo y el calor de Nuevo León ☺️,https://www.facebook.com/nancy.islas.5070,https://scontent.fsac1-1.fna.fbcdn.net/v/t39.30808-1/710556743_4043845895749674_8918929508719534068_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx925x925&ctp=s32x32&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=VIv8dwNlfDMQ7kNvwHHeZwt&_nc_oc=AdobcPSujOkNTsAUrOQF015e9pFZ2Z5A5g_TYj4KUjJzsIge0r8V70KEcuk3mwbBySs&_nc_zt=24&_nc_ht=scontent.fsac1-1.fna&_nc_gid=iHCLDse2DS27tJuq46pJIQ&_nc_ss=72289&oh=00_Af9IVlISrb6mCTJL1TygOvKv9ZvcFU6ttaAjc4511LF3vg&oe=6A2B892A,pfbid02zbeGQ7jc7fRVUcT62gMTkGp9RwHMK3AFtf5XBhidM5993rJN228ewnmsqGM3YEdKl,Nancy Islas,30,,,0,1569310514566358,El primer chonguito de Isabel. ❤️,"{'is_business_page_active': False, 'id': '384214801745089'}",https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,"[{'__typename': 'Sticker', 'frame_count': 1, 'frame_rate': 83, 'frames_per_column': 1, 'frames_per_row': 1, 'label': ""Avatar is smiling with their eyebrows upturned, they're resting their chin on their curled fists and little red hearts are floating around them."", 'pack': None, 'sprite_image': None, 'image': {'uri': 'https://scontent.fsac1-1.fna.fbcdn.net/v/t39.1997-6/554662121_1324697752600482_1957734560836829079_n.webp?stp=dst-webp&cstp=mx120x120&ctp=s120x120&_nc_cat=106&ccb=1-7&_nc_sid=72b077&_nc_ohc=WXkNiTBWFQQQ7kNvwGxfUQE&_nc_oc=AdrB9AypdtCOzYBYycvjLigOkqggZ3edXaU8sKSvB1ZcpVLnQQfHMyF4O5DucaJOyk8&_nc_zt=26&_nc_ht=scontent.fsac1-1.fna&_nc_gid=iHCLDse2DS27tJuq46pJIQ&_nc_ss=72289&oh=00_Af_5FgIQ07_SvDH4BmUxbRs8N8Dqw1jVAVNFb5z6iMQY3g&oe=6A2B9708', 'width': 120, 'height': 120}, 'id': '865246742688379'}]"
https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l?comment_id=1768568717840497,1768568717840497,Y29tbWVudDoxNTY5MzEwNTE0NTY2MzU4XzE3Njg1Njg3MTc4NDA0OTc=,ZmVlZGJhY2s6MTU2OTMxMDUxNDU2NjM1OF8xNzY4NTY4NzE3ODQwNDk3,2026-06-07T14:08:01.000Z,Esa también le dirá wuacala gober jajajaja bellísima Isabelita parece niña Gerber,,https://scontent.fsac1-2.fna.fbcdn.net/v/t39.30808-1/581927378_25691097490507773_8754351444936783426_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx480x482&ctp=s32x32&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=kHI7dlLkcQMQ7kNvwHF_9XT&_nc_oc=Adr3aQFhmEDGW8GFK9i5_u_ru397r0lAEXt97GP2WMiKWnaRmzlCPr1RKog4DP5lJG8&_nc_zt=24&_nc_ht=scontent.fsac1-2.fna&_nc_gid=iHCLDse2DS27tJuq46pJIQ&_nc_ss=72289&oh=00_Af8ZOrgca9S_rS4ZTQXiz24f4XmM-o7dQ_vdS8JnGXwOUg&oe=6A2B71FF,pfbid0fC8E7syZcHL21HzGpqWAe3TwykiLmpSBKP3vHwUsCAttMRuzDPPQQ5XMJHM2kRcKl,Nereida Rey Ale,22,,,0,1569310514566358,El primer chonguito de Isabel. ❤️,"{'is_business_page_active': False, 'id': '384214801745089'}",https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,
https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l?comment_id=941036862313896,941036862313896,Y29tbWVudDoxNTY5MzEwNTE0NTY2MzU4Xzk0MTAzNjg2MjMxMzg5Ng==,ZmVlZGJhY2s6MTU2OTMxMDUxNDU2NjM1OF85NDEwMzY4NjIzMTM4OTY=,2026-06-07T16:19:24.000Z,Tiene mirada pícara Isabel 😍🙉viene corregida y aumentada🤷🏻‍♀️,https://www.facebook.com/mary.moises.5,https://scontent.fsac1-2.fna.fbcdn.net/v/t39.30808-1/468594074_10160392809306669_7679922419948501540_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx640x641&ctp=s32x32&_nc_cat=103&ccb=1-7&_nc_sid=1d2534&_nc_ohc=xVPFnemxU34Q7kNvwHYnD-o&_nc_oc=AdqM2bOdIJsyF37iUELlJQ-wkAaTbPOgx0fXDFupriK4Sgnhw7rC5Uh1AXTgvI_Dh_g&_nc_zt=24&_nc_ht=scontent.fsac1-2.fna&_nc_gid=iHCLDse2DS27tJuq46pJIQ&_nc_ss=72289&oh=00_Af-9LZNhhdbaQAyilS3gsflhuY1Ou0z9YChKTZa6HQeK8g&oe=6A2B82C1,513586668,Mary Yoly Moises,6,,,0,1569310514566358,El primer chonguito de Isabel. ❤️,"{'is_business_page_active': False, 'id': '384214801745089'}",https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,
https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l?comment_id=1159808293879430,1159808293879430,Y29tbWVudDoxNTY5MzEwNTE0NTY2MzU4XzExNTk4MDgyOTM4Nzk0MzA=,ZmVlZGJhY2s6MTU2OTMxMDUxNDU2NjM1OF8xMTU5ODA4MjkzODc5NDMw,2026-06-07T14:00:12.000Z,Bendiciones,,https://scontent.fsac1-2.fna.fbcdn.net/v/t39.30808-1/543427604_24445501741733077_5674056508460965067_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1020x1020&ctp=s32x32&_nc_cat=110&ccb=1-7&_nc_sid=1d2534&_nc_ohc=lZ7HIcvA2AAQ7kNvwFh5-B7&_nc_oc=Adp38TDw9kRms0tNhwsk-avSqiDX_fthKA62wyR0ycfwjFnTfGanCTvtC66UvG-SV5Q&_nc_zt=24&_nc_ht=scontent.fsac1-2.fna&_nc_gid=iHCLDse2DS27tJuq46pJIQ&_nc_ss=72289&oh=00_Af8LbGo_AbNCRpgpoWtzNTRcY1wZLqylulLWotxMRiTITg&oe=6A2B7792,100000997726609,Adniel Santiago Torres,3,,,0,1569310514566358,El primer chonguito de Isabel. ❤️,"{'is_business_page_active': False, 'id': '384214801745089'}",https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,
https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l?comment_id=1682458612944020,1682458612944020,Y29tbWVudDoxNTY5MzEwNTE0NTY2MzU4XzE2ODI0NTg2MTI5NDQwMjA=,ZmVlZGJhY2s6MTU2OTMxMDUxNDU2NjM1OF8xNjgyNDU4NjEyOTQ0MDIw,2026-06-07T14:03:40.000Z,Hermosa princesa saludos cordiales mi gober,https://www.facebook.com/tomas.torresvilla.1,https://scontent.fsac1-2.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png&cstp=mx2048x2048&ctp=s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=hvopk0jrVdcQ7kNvwFQzkQc&_nc_oc=AdoOIl2FmNVndGxLcCRB511w6VcKgunOviwSYtkQW4UdASYf2JEfA7ekLRY1G5USIN4&_nc_zt=24&_nc_ht=scontent.fsac1-2.fna&_nc_ss=72289&oh=00_Af9TZCvIs27kSQ4FRJx56iFpN_IddCLbMCh8nysuJKQL-Q&oe=6A4D2F3A,pfbid0kYAyuFfjFbvuXnXe5Qm6m6WgazL9f66XuAbpZSTnhcBgayi96yqzxTzBh2CG7Ybel,Tomas Torres Villa,4,,,0,1569310514566358,El primer chonguito de Isabel. ❤️,"{'is_business_page_active': False, 'id': '384214801745089'}",https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,
https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l?comment_id=1741592710538208,1741592710538208,Y29tbWVudDoxNTY5MzEwNTE0NTY2MzU4XzE3NDE1OTI3MTA1MzgyMDg=,ZmVlZGJhY2s6MTU2OTMxMDUxNDU2NjM1OF8xNzQxNTkyNzEwNTM4MjA4,2026-06-07T16:55:51.000Z,Es que hace mucha calor 🥵,,https://scontent.fsac1-2.fna.fbcdn.net/v/t39.30808-1/697196517_26721943774165000_8159047643304501725_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx544x551&ctp=p32x32&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=2VFPnQ8aus4Q7kNvwEZ5zf7&_nc_oc=AdphZTRSH3DkUICtak3Bd4iU3fVddeHRTDqjxoQYTURXW9bqub6nq-uEZmV2CsmbqFU&_nc_zt=24&_nc_ht=scontent.fsac1-2.fna&_nc_gid=iHCLDse2DS27tJuq46pJIQ&_nc_ss=72289&oh=00_Af-5RT8j9BG0pWImQeIoV6S06vM0ag4VIpp4LNQrsmfs4A&oe=6A2B7805,pfbid0VEd2QwJEYwHm9Bejb72a5Lqmr3hfw7aY7YzXUeUuRaXsD11agyeARq18qbgFKMWdl,Reyez R Valentin,0,,,0,1569310514566358,El primer chonguito de Isabel. ❤️,"{'is_business_page_active': False, 'id': '384214801745089'}",https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,
https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l?comment_id=27801130319484656,27801130319484656,Y29tbWVudDoxNTY5MzEwNTE0NTY2MzU4XzI3ODAxMTMwMzE5NDg0NjU2,ZmVlZGJhY2s6MTU2OTMxMDUxNDU2NjM1OF8yNzgwMTEzMDMxOTQ4NDY1Ng==,2026-06-07T16:54:54.000Z,Igualitas a su papá,https://www.facebook.com/diva.dress.768133,https://scontent.fsac1-2.fna.fbcdn.net/v/t39.30808-1/594440559_122264936504241447_1290992952379546447_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1077&ctp=s32x32&_nc_cat=107&ccb=1-7&_nc_sid=1d2534&_nc_ohc=6zm-0UZGEBkQ7kNvwE43rHZ&_nc_oc=Adr--b7kWfEDrC1H6C1ui791_VGGxKBHkTGbZjTRXzTb_X5tb2-vgBXqA7gnTAENT0E&_nc_zt=24&_nc_ht=scontent.fsac1-2.fna&_nc_gid=iHCLDse2DS27tJuq46pJIQ&_nc_ss=72289&oh=00_Af9jwiR9QDumTotweVK5cEbONfgl5ogKredZC-OxgDpLtg&oe=6A2B81AE,61557243420492,Diva Dress,2,,,0,1569310514566358,El primer chonguito de Isabel. ❤️,"{'is_business_page_active': False, 'id': '384214801745089'}",https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,
https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l?comment_id=1045541661464193,1045541661464193,Y29tbWVudDoxNTY5MzEwNTE0NTY2MzU4XzEwNDU1NDE2NjE0NjQxOTM=,ZmVlZGJhY2s6MTU2OTMxMDUxNDU2NjM1OF8xMDQ1NTQxNjYxNDY0MTkz,2026-06-07T15:05:00.000Z,Hermosa 😍,https://www.facebook.com/carmen.porras.9889,https://scontent.fsac1-2.fna.fbcdn.net/v/t39.30808-1/616378980_2803413036675516_6889124088343953892_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2041x2048&ctp=s32x32&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=nlTQBZljnJ4Q7kNvwG-yAtY&_nc_oc=AdpfftGiAUUmxss4tqzwTYMOrUOxHrLPaSTumIq-QVD-iIeYitmAk6UBPRdMG7B7yHg&_nc_zt=24&_nc_ht=scontent.fsac1-2.fna&_nc_gid=iHCLDse2DS27tJuq46pJIQ&_nc_ss=72289&oh=00_Af9L0XWvsiCKygt9DfO1jO-VGSTZgxblL1LwbY6xCv-qnA&oe=6A2B6B5B,pfbid02H7R94jfFM99nk5RxKiAUUp5SB6xwTsiVkTR4aHB3NZFxHyWUqnhawDbsBVhc2w71l,Carmen Porras,1,,,0,1569310514566358,El primer chonguito de Isabel. ❤️,"{'is_business_page_active': False, 'id': '384214801745089'}",https://www.facebook.com/SAMUELGARCIASEPULVEDA/posts/pfbid02iaA1MDBkm7qbnj76x9P9gwpobi8LbmRKc5q9MSFnsenFxT8Kv5FJSLfZEtgw34W4l,
https://www.facebook.com/reel/1025338000149044/,https://www.facebook.com/reel/1025338000149044/?comment_id=1467916328470716,1467916328470716,Y29tbWVudDoxNTY5MzgwODY0NTU5MzIzXzE0Njc5MTYzMjg0NzA3MTY=,ZmVlZGJhY2s6MTU2OTM4MDg2NDU1OTMyM18xNDY3OTE2MzI4NDcwNzE2,2026-06-07T17:07:38.000Z,Felicidades!!! Sr.Gobernador excelente 👏👏👏,https://www.facebook.com/norma.ortiz.90857,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-1/412721662_7186389311404321_2429905962577007153_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx320x320&ctp=s32x32&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=JQGL0JFg5jkQ7kNvwFzgFlt&_nc_oc=AdoTi6tiPUfEiUiqd4AxQBqRiK3wpd4vKc7CHK9MXd-7Kh6vVZGWK2qN7LQZLcPflpVA8vF10t9tf95enexOGjuC&_nc_zt=24&_nc_ht=scontent-lga3-2.xx&_nc_gid=TaAUj14ynvfSJJuU-HIeJw&_nc_ss=72289&oh=00_Af9PY9lpmWsFMz7_RQePm_bVH8rM_bK9mNkAPksmYYxsSw&oe=6A2B7FEC,pfbid0PQWQgiH6AAei8zXmSkr4gwzi5dDperZBKQucRcrxxxYgh8S2qPBG71hA3TgE7wYbl,Norma Ortiz,0,,,0,1569380864559323,"Próximamente… NUEVO Parque Del Agua, un nuevo gran parque para la ciudad. 💧🦁","{'id': '384214801745089', 'uri_token': 'SAMUELGARCIASEPULVEDA', 'woodhenge_creator_info': None}",https://www.facebook.com/reel/1025338000149044/,
https://www.facebook.com/reel/1025338000149044/,https://www.facebook.com/reel/1025338000149044/?comment_id=27204619435872949,27204619435872949,Y29tbWVudDoxNTY5MzgwODY0NTU5MzIzXzI3MjA0NjE5NDM1ODcyOTQ5,ZmVlZGJhY2s6MTU2OTM4MDg2NDU1OTMyM18yNzIwNDYxOTQzNTg3Mjk0OQ==,2026-06-07T17:12:50.000Z,Felicidades a quienes trabajaron de alguna u otra manera en este proyecto. 👏🏼,,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-1/474089144_122181595454254609_333241860821162873_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx1066x1066&ctp=s32x32&_nc_cat=107&ccb=1-7&_nc_sid=1d2534&_nc_ohc=l0-WTDlHitEQ7kNvwErwujr&_nc_oc=AdpGOwCQmk-LOWus8zNptdEFIebWibXU4bCIGabjsPJ41C4O6jKsfp4O-SSn3O3uw5NbOtUSvbTMroqFJjt2cAc9&_nc_zt=24&_nc_ht=scontent-lga3-2.xx&_nc_gid=TaAUj14ynvfSJJuU-HIeJw&_nc_ss=72289&oh=00_Af-ktYL6GRtSpeWuOYemiuXqD-QLfyEqDMR4pfuHtuWv9A&oe=6A2B7494,61557638295629,Alejandra Morales,0,,,0,1569380864559323,"Próximamente… NUEVO Parque Del Agua, un nuevo gran parque para la ciudad. 💧🦁","{'id': '384214801745089', 'uri_token': 'SAMUELGARCIASEPULVEDA', 'woodhenge_creator_info': None}",https://www.facebook.com/reel/1025338000149044/,
https://www.facebook.com/reel/1025338000149044/,https://www.facebook.com/reel/1025338000149044/?comment_id=4288412817971445,4288412817971445,Y29tbWVudDoxNTY5MzgwODY0NTU5MzIzXzQyODg0MTI4MTc5NzE0NDU=,ZmVlZGJhY2s6MTU2OTM4MDg2NDU1OTMyM180Mjg4NDEyODE3OTcxNDQ1,2026-06-07T17:05:58.000Z,Para cuándo será la inauguración?,,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-1/549720484_4160902350835831_2060833562157831185_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1372x1369&ctp=s32x32&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=lkmJuBahtmcQ7kNvwFnk7VY&_nc_oc=AdoVqvWXvBiSOYrpJotHodHOO2cpMZRA_sNOlXcyM1C5FiPfx1kgMyzTsT54VzzJ9_jtq2Hahoviuf_lOsxdyniV&_nc_zt=24&_nc_ht=scontent-lga3-1.xx&_nc_gid=TaAUj14ynvfSJJuU-HIeJw&_nc_ss=72289&oh=00_Af-yncQq4B3MAHoS__L0FCHBa_5na4bC_lOWi8U1DyUzFA&oe=6A2B9213,pfbid02rJ2XfazbqxeCbxMKfCo6nQTp5LABMfsEPoykHVTar6aXuWf5a5x78YdthDJWpTBgl,Mariro Treviño,0,,,0,1569380864559323,"Próximamente… NUEVO Parque Del Agua, un nuevo gran parque para la ciudad. 💧🦁","{'id': '384214801745089', 'uri_token': 'SAMUELGARCIASEPULVEDA', 'woodhenge_creator_info': None}",https://www.facebook.com/reel/1025338000149044/,
