video_id,titulo_video,autor,texto,likes,fecha,respuestas,sentimiento,sentimiento_score,sentimiento_es
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@RayitosDeSol.Intercultural,Ahora resulta que el contrato lo realiza un comite cuando el de la firma es Adrián,67,2026-02-21T00:25:46Z,1,NEG,0.6113,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@LutesGonzalez,ASI DEBERIAN DE SENTARSE TODOS LOS DEMAS POLITICOS A DEBATIR CARA a CARA y DECIRSE LAS VERDADES EN LA CARA ANTE LA CIUDADANÍA,10,2026-02-21T04:48:38Z,1,NEU,0.4483,Neutral
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@Eli-dy5mo,"Un debate así no aclara el asunto, debería someterse a un dictamen de peritos especializados en el tema, que digan quién es más responsable de los errores",7,2026-02-21T04:40:05Z,0,NEG,0.8415,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@JorgeHdz1,"Adrian no deja hablar, y el moderador no pone orden. <a href=""https://www.youtube.com/watch?v=9dRtUIKWemA&amp;t=2400"">40:00</a>-<a href=""https://www.youtube.com/watch?v=9dRtUIKWemA&amp;t=2520"">42:00</a>",12,2026-02-21T01:04:07Z,0,NEG,0.9312,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@rosariorodriguezmartinez6981,Al moderador le faltó liderazgo.,21,2026-02-21T01:39:18Z,2,NEG,0.7207,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@marthasorayamohamedtamez2776,FUERA Adrián los 6 años seguidos pasados y está admon es un mugrero las calles están horribles las luces mercuriales MTY está abandonado el ni se presenta en su oficina,53,2026-02-21T00:22:52Z,6,NEG,0.9819,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@odilondelacruz1578,"Ese contrato jamás se debió firmar y pagar por algo que no se hizo, y eso lo hizo Adrián, todo lo demás es teatro.",92,2026-02-21T00:26:02Z,6,NEG,0.7399,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@ManuelBermea-c3y,Al final nos dimos cuenta que Luis Donaldo Colosio tenía Razón  y de la Garza interrumpía en todo momento a Colosio para que no  sacará la verdad,68,2026-02-21T02:20:41Z,5,NEG,0.8952,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@elizabethflores4399,"Adrián hasta temblaba del coraje jajaja no dejaba hablar a Luis para que no escucháramos todas las tranzas que ha hecho, todos sabemos que Adrián es súper  corrupto.",8,2026-02-21T10:01:21Z,0,NEG,0.9748,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@franciscorosasgraciano1356,Que falta de autoridad de quién controla la mesa.,8,2026-02-21T06:42:44Z,0,NEG,0.9703,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@jforozco12,Queda claro que Adrian anda con miedo de que se descubra la verdad,34,2026-02-21T02:21:37Z,0,NEG,0.8031,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@adrianagutierrezgutierrez8492,"Excelente, muy bien por  este ejercicio . Es lo que queremos los ciudadanos, transparencia.  Ya no abusos, y corrupción",1,2026-02-21T15:18:50Z,0,POS,0.7663,Positivo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@mariaesthergarza-elizondo4890,Luis Donaldo Colossio mostró demasiada evidencia sobre el desfalco que avaló Adrián en su administración pasada. Qué vergüenza que hayan votado de nuevo por ese señor.,8,2026-02-21T04:10:54Z,0,NEG,0.9794,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@carmensantana136,Vamos con todo Luis Donaldo<br>Estamos con tigo 👏🏻👏🏻👏🏻,5,2026-02-21T06:17:26Z,0,POS,0.7201,Positivo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@liberate3285,Tantas excusas que pone Adrian,27,2026-02-21T03:22:08Z,1,NEG,0.933,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@steve-o21,Ese Adrian es un gangster quedo expuesto,6,2026-02-21T21:00:18Z,0,NEG,0.9373,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@reyrey8760,"TOTALMENTE,.Adrian de La Tranza reconocido Tranza.",8,2026-02-21T11:19:13Z,0,NEG,0.7632,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@ladobmonterrey,"El moderador no pudo con ellos, le falto personalidad. Y ellos se dedicaron a gritar es muy molesto vero este tipo de ejercicios , parece la RG",12,2026-02-21T01:10:07Z,0,NEG,0.9814,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@luisrdz,"Que bueno que hayan creado el espacio para este debate. <br>Lo malo, el moderador, pensé que grupo reforma tenía gente competente para estos escenarios.",3,2026-02-21T22:00:53Z,1,POS,0.8617,Positivo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@AGpomeranian,Nunca se dejaron hablar 😮,10,2026-02-21T00:19:18Z,0,NEG,0.6504,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@ptamta,"Hay gente en la Cárcel de Next Energy. Sean serios, por favor. <br>Aunque quieran ensuciar a Luis Donaldo, aquí se ve la altura.",13,2026-02-21T05:47:23Z,1,NEG,0.8318,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@ricardoherrerati,"Y sí, Adrián quedó expuesto de su tranza",53,2026-02-21T04:47:06Z,5,NEG,0.8752,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@valebalboa2374,De que se queja adrian si el ni quiere pagar las obras que hicieron “los naranjas” tiene deudas con los mismos ciudadanos que nos viene importando “este contrato”,8,2026-02-21T01:12:18Z,0,NEG,0.9639,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@aurora7197,Para evitar este tipo de situaciones . Cada cambio de Alcaldes y gobernador. Deberian hacer auditorías independientes ..,1,2026-02-22T22:54:37Z,0,NEG,0.5243,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@gabrieltorres3609,Excelente la propuesta de publicar todo en un micrositio.  Ojalá que si lo hagan,1,2026-02-21T10:36:30Z,0,POS,0.9441,Positivo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@juanpserrano,"Adrián es un corruptazo. Es MUY sencillo. Firmó un contrato a 30 años, con pagos mensuales, por un parque solar que nunca existió. Punto. Se arma un teatrito para solucionar un problema que él mismo ocasionó. Colosio no pudo romper un contrato redactado a modo, por el equipo de Adrián, para favorecer a una empresa.",17,2026-02-21T03:55:02Z,2,NEG,0.9695,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@gustavomartinez3581,Estos políticos son una cagada sin ofender a la cagada,8,2026-02-21T02:09:22Z,0,NEG,0.9018,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@moralesloyoladylangerman6362,El moderador. Estaba de parte de los naranjas 🍊,4,2026-02-21T16:02:18Z,1,NEU,0.7977,Neutral
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@74dagus,"falta de orden , falta de cronometro , otro moderador y gente de monterrey al azar para que también hagan preguntas el pueblo también debe de preguntar",2,2026-02-21T09:49:44Z,0,NEG,0.9398,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@pedrochavezvalle,"<a href=""https://www.youtube.com/watch?v=9dRtUIKWemA&amp;t=1595"">26:35</a> ... la cara de Adrían de la Garza, lo agarraron totalmente en curva con esa pregunta",2,2026-02-22T04:08:16Z,0,NEG,0.7801,Negativo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@pedroaleman4104,"Esto es Nuevo León.  Solo hizo falta que un servidor público de diferente partido retara a un debate y el otro acepta. En Nuevo León,  nadie &quot;le saca&quot;. Felicidades a ambos por este debate. Y que sigan más. Orgullosamente, un neolonés.",0,2026-02-21T16:53:04Z,0,POS,0.9153,Positivo
9dRtUIKWemA,Adrián de la Garza y Luis Donaldo Colosio | Cara a Cara: Next Energy,@diegoz8657,No te pueden imponer un proyecto si no estás de acuerdo. No puedes firmar un contrato si no estás de acuerdo.,4,2026-02-21T01:31:50Z,0,NEG,0.6703,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@lucifernanda4038,No importa el partido si es corrupto a la cárcel,109,2026-05-19T04:19:25Z,2,NEG,0.4722,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@TeresaTalamantes-j3j,Que arrace EUA con todos.!!!,23,2026-05-19T04:58:45Z,0,NEG,0.7719,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@maribelgonzalez7075,"Sin importar el partido, que caigan todos los políticos delincuentes, ya basta de corrupción que no dejan avanzar nuestro país 🇲🇽.",35,2026-05-19T04:11:17Z,1,NEG,0.9517,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@BillyCasas-x1i,Justicia justicia justicia justicia,39,2026-05-19T03:37:38Z,0,NEU,0.4941,Neutral
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@albertoaguilar4191,"Yo si no soy fanático de Partidos Políticos.<br>Sea quien sea que la deba tiene que pagar.<br>Merenas , PRI , PAN , MC etc...<br>Si son ratas , déspotas, criminales etc... En el partido que sea la van a ser porque es su naturaleza.",51,2026-05-19T04:11:14Z,0,NEG,0.8017,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@elpro5325,"Ojalá se haga una limpieza general en la política mexicana, todos los que llegan solo lo hacen para su beneficio y sólo migajas dan al “pueblo”.",78,2026-05-19T03:58:32Z,4,NEG,0.9709,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@ThailyEspinoza-f4e,Gracias EEUU 🇺🇲🫶,17,2026-05-19T05:26:42Z,0,POS,0.743,Positivo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@cag9486,Que vengan a por todos,15,2026-05-19T05:10:29Z,0,NEU,0.5082,Neutral
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@TeresaTalamantes-j3j,Si salen otros narcopoliticos aparte de los de morena...<br>QUE SE LOS LLEVEN....,23,2026-05-19T04:58:10Z,0,NEG,0.8315,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@chuchenorris8968,"Dios me permita ver a mi México lindo y querido limpio de tanto criminal, nunca pensé decir esto, pero escuchar a estos jóvenes llena mi corazón de esperanza",17,2026-05-19T06:04:04Z,0,POS,0.921,Positivo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@mar-o8p1y,QUE AGARREN A TOD@S.!!!!!,18,2026-05-19T03:40:58Z,0,NEU,0.5292,Neutral
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@VictorManuelRuizEscobar,A quien resulte culpable y en todas las entidades....,9,2026-05-19T06:00:48Z,0,NEU,0.5364,Neutral
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@JArturo-m9v,"Apoyo a Miguel, necesitamos parar este sistema",14,2026-05-19T03:53:54Z,0,NEG,0.6814,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@VictorPadilla-xx2qb,Que caigan toda la peste de la clase política que tanto daño le ha hecho a México.,4,2026-05-19T16:01:53Z,0,NEG,0.9701,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@carmenVdtf,Obvio los protegio!!!! Lo vivo todos en el estado de NL,10,2026-05-19T03:48:16Z,0,POS,0.4978,Positivo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@YayonuevoConde,RAZA ES NUESTRA OPORTUNIDAD!!!<br>DEROCAREMOS AL SISTEMA ACTUAL . PONDREMOS GENTE PREPARADA Y CON VALORES EN EL GOBIERNO,4,2026-05-19T17:23:14Z,0,POS,0.7686,Positivo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@PilarCampos-o5b,PT y P Verde deben ser investigados 🇺🇸 👨🏻‍⚖️ están embarrafos en la corrupción Manuel Velasco ...son unos traidores a México ... Y NO deben tener registros. ...solo ven por su <br>Enriquecimiento  ilícito ...,53,2026-05-19T03:49:20Z,0,NEG,0.9641,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@aracelygonzalezgonzalez4086,"Dios proteja a toda esta gente que está denunciando, que no los abandone 🙏🙏🙏🙏🙏🙏🙏🙏🙏",2,2026-05-20T15:24:41Z,0,NEU,0.4609,Neutral
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@guillenmanejando3831,Caiga quién caiga...no más corrupción 🤬,2,2026-05-19T13:42:13Z,0,NEG,0.6478,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@sergiobarrazasotelo3534,Que se lleven a todos y ya hay que poner gente preparada y honesta con un sueldo dependiendo su preparación y tener un presidente capitalista solo así<br>Funcionaría nuestro país para ser un primer mundo primero Dios!,22,2026-05-19T03:51:04Z,1,NEU,0.4129,Neutral
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@Graciela-n1r,"Que bueno k se aplique la ley para todos partidos  sin distinción, a limpiar los políticos.",1,2026-05-19T16:56:48Z,0,POS,0.7746,Positivo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@sylviacamargo2007,Excelente reportaje,0,2026-05-19T19:13:44Z,0,POS,0.8597,Positivo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@ERS556,Absolutamente a favor de que se lleven a todos los NARCOPOLITICOS.,0,2026-05-19T10:38:15Z,0,NEG,0.8609,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@robert0estrada09,Justicia poética. 🐸🐀🪳💩🤮🤬🐖,1,2026-05-19T14:47:15Z,0,NEU,0.5074,Neutral
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@marycarmenmb6292,Pues que salte quien tenga que saltar ya basta de malos políticos,1,2026-05-19T05:10:08Z,0,NEG,0.9044,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@JesúsBalcázarRamirez,Limpia !!!!! Total !!!! Dios lo permita,1,2026-05-19T15:49:15Z,0,POS,0.7662,Positivo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@MÉXICOQUIEREPAZ-w8h,CADA DÍA MÁS AUMENTAN MAS LAS PRUEBAS PARA TRUMP CONTRA LOS NARCOMORENA Y LA 4T PUTREFACCIÓN LOS GRANDES NARCOPOLITICOS DE MÉXICO 🇲🇽,5,2026-05-19T16:05:40Z,0,NEG,0.9639,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@rich10zv,Investiguen a Mauricio Kuri gobernador de Querétaro,3,2026-05-19T05:50:57Z,0,NEG,0.5476,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@salvadorgranados4494,"Pruebas, pruebas, pruebas 😂😂😂😂",1,2026-05-20T03:33:46Z,0,NEU,0.6832,Neutral
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@MÉXICOQUIEREPAZ-w8h,Y SI ALGO MALO LE PASA A ESE HOMBRE CON HUEVOS LOS GRANDES CULPABLES SERAN LOS NARCOMORENA Y LA 4T PUTREFACCIÓN,3,2026-05-19T16:08:15Z,0,NEG,0.9567,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@enriquebernal831,Operacion Rapido y Furioso,2,2026-05-19T03:46:51Z,0,NEU,0.7351,Neutral
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@AlbertoBecerril-i2g,"Duro, muy duro contra los morenarcos!!!!!!!!",4,2026-05-19T05:50:05Z,0,NEG,0.8663,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@hectorgarher,"Que se lleven a todos, que hagan una limpia, hace falta una ley exclusiva a políticos mexicanos para hacerlos responsables de sus acciones.",0,2026-05-19T14:32:45Z,0,NEG,0.511,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@moaalv780,Adelante ciudadanos valientes y hartos de corrupción e injusticias .<br>Vomitivo el actual estado de nuestro país,0,2026-05-19T16:02:39Z,0,NEG,0.981,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@David-qe2xl,"Somos la resistencia a Trump: que pasó, así no juego",2,2026-05-19T05:17:49Z,0,NEG,0.867,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@familiasaavedraaguiar6418,Que vayan por todos de todos los comores,0,2026-05-20T20:46:13Z,0,NEU,0.4699,Neutral
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@angeelg632,Hay un chingo de alcaldes eso todos lo😢 sabemos aquí en NUEVO LEON.,0,2026-05-25T05:41:18Z,0,NEG,0.7847,Negativo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@jes10682,Que sea todo parejo ! Que se lleven a quien sea y se haga justicia . Queremos un México próspero,0,2026-05-19T17:54:17Z,0,POS,0.6214,Positivo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@albertodeleonhernandez320,Saludos Miguel Dios te cuide y te bendiga muy bien trabajo,0,2026-05-19T13:56:20Z,0,POS,0.948,Positivo
8n9D1tOmsgM,"ADRIÁN DE LA GARZA EN LA MIRA Y más de MC, PRI, PT Y MORENA por NARCOALIANZAS | REPORTAJES",@josealfredo1233,"Deberíamos hacer un cambio radical ahorita q ya no se agarre a nadie de los partidos políticos, q se haga con otro tipo de personas q no pertenezcan a partidos políticos, todos son un mugrero …",0,2026-05-19T13:30:48Z,0,NEG,0.9621,Negativo
